시간,X,Y,압력_NORMAL,버튼
1765925579577,40.5703125,38.67578125,0.5,1
1765925579594,41.08984375,35.703125,0.5,1
1765925579611,41.171875,34.2421875,0.5,1
1765925579652,41.05859375,33.765625,0.5,1
1765925579677,40.94140625,33.15234375,0.5,1
1765925579695,40.93359375,31.48828125,0.5,1
1765925579711,40.93359375,29.24609375,0.5,1
1765925579728,40.93359375,27.375,0.5,1
1765925579745,40.93359375,26.14453125,0.5,1
1765925579760,40.8203125,25.46875,0.5,1
1765925579778,40.0234375,25.30859375,0.5,1
1765925579794,38.87109375,25.1640625,0.5,1
1765925579811,37.8828125,24.54296875,0.5,1
1765925579828,37.17578125,23.19140625,0.5,1
1765925579845,36.96484375,21.390625,0.5,1
1765925579860,36.94140625,19.80859375,0.5,1
1765925579878,36.9140625,18.7890625,0.5,1
1765925579895,36.5546875,18.390625,0.5,1
1765925579911,35.84765625,18.2890625,0.5,1
1765925579928,34.6953125,18.2265625,0.5,1
1765925579945,33.1328125,18.703125,0.5,1
1765925579961,31.4375,19.70703125,0.5,1
1765925579978,30.0546875,20.62109375,0.5,1
1765925579995,29.3515625,21.22265625,0.5,1
1765925580061,28.83984375,21.4296875,0.5,1
1765925580078,28.16796875,21.796875,0.5,1
1765925580095,27.07421875,22.90234375,0.5,1
1765925580111,25.671875,24.4921875,0.5,1
1765925580127,24.5625,25.8203125,0.5,1
1765925580144,24.1484375,26.72265625,0.5,1
1765925580153,24.1484375,26.72265625,,
1765925580637,43.27734375,10.58984375,0.5,1
1765925580638,43.1171875,10.1171875,0.5,1
1765925580787,42.95703125,9.87109375,0.5,1
1765925580811,42.95703125,10.49609375,0.5,1
1765925580878,43.29296875,10.734375,0.5,1
1765925580894,44.453125,9.77734375,0.5,1
1765925580910,46.60546875,7.80078125,0.5,1
1765925580928,48.62109375,6.15625,0.5,1
1765925580945,49.46875,5.734375,0.5,1
1765925580961,49.72265625,6.1015625,0.5,1
1765925580976,48.671875,8.9296875,0.5,1
1765925580995,45.10546875,16.484375,0.5,1
1765925581010,40.6875,25.80859375,0.5,1
1765925581027,37.74609375,32.24609375,0.5,1
1765925581044,35.84375,36.7890625,0.5,1
1765925581060,34.72265625,40.02734375,0.5,1
1765925581077,34.55078125,41.16015625,0.5,1
1765925581144,34.55078125,41.69140625,0.5,1
1765925581162,34.55078125,42.703125,0.5,1
1765925581178,34.55078125,44.18359375,0.5,1
1765925581195,34.55078125,45.50390625,0.5,1
1765925581211,34.55078125,46.375,0.5,1
1765925581228,34.56640625,46.88671875,0.5,1
1765925581245,34.90234375,47.08984375,0.5,1
1765925581261,35.84375,47.08984375,0.5,1
1765925581278,37.29296875,47.1171875,0.5,1
1765925581294,38.51953125,47.1640625,0.5,1
1765925581311,39.23828125,47.83203125,0.5,1
1765925581328,39.75390625,49.36328125,0.5,1
1765925581345,40.0625,50.890625,0.5,1
1765925581360,40.234375,52.0859375,0.5,1
1765925581378,40.671875,53.140625,0.5,1
1765925581395,41.71484375,53.94921875,0.5,1
1765925581410,43.03125,54.60546875,0.5,1
1765925581428,44.28125,55.6171875,0.5,1
1765925581444,45.53125,58.07421875,0.5,1
1765925581461,46.30859375,62.125,0.5,1
1765925581478,46.4296875,66.515625,0.5,1
1765925581495,46.4296875,70.375,0.5,1
1765925581510,46.4296875,73.26171875,0.5,1
1765925581528,46.4375,74.84375,0.5,1
1765925581545,46.74609375,75.55078125,0.5,1
1765925581560,47.9453125,76.0234375,0.5,1
1765925581578,49.74609375,76.5859375,0.5,1
1765925581595,51.1171875,77.2421875,0.5,1
1765925581611,51.9296875,78.05859375,0.5,1
1765925581628,52.73828125,80.33984375,0.5,1
1765925581645,53.5390625,84.9765625,0.5,1
1765925581661,53.87109375,90.73046875,0.5,1
1765925581677,53.87109375,95.65625,0.5,1
1765925581695,53.87109375,99.01953125,0.5,1
1765925581711,53.90625,100.7265625,0.5,1
1765925581728,54.21875,101.109375,0.5,1
1765925581745,54.76953125,101.109375,0.5,1
1765925581762,55.3203125,100.96875,0.5,1
1765925581770,55.3203125,100.96875,,
1765925583519,40.17578125,43.8046875,0.5,1
1765925583543,40.30078125,43.67578125,0.5,1
1765925583669,40.42578125,43.44140625,0.5,1
1765925583694,40.42578125,43.07421875,0.5,1
1765925583712,40.57421875,42.19140625,0.5,1
1765925583728,41.02734375,41.3046875,0.5,1
1765925583744,41.48828125,41.0546875,0.5,1
1765925583761,42.0859375,41.0546875,0.5,1
1765925583778,42.83203125,41.04296875,0.5,1
1765925583795,43.4140625,41.296875,0.5,1
1765925583811,43.8515625,41.99609375,0.5,1
1765925583828,44.16796875,42.734375,0.5,1
1765925583844,44.51171875,43.04296875,0.5,1
1765925583862,44.8984375,43.0546875,0.5,1
1765925583878,45.546875,42.8984375,0.5,1
1765925583894,47.30859375,41.3828125,0.5,1
1765925583911,50.2265625,38.65625,0.5,1
1765925583928,53.578125,36.62109375,0.5,1
1765925583945,56.48046875,35.7578125,0.5,1
1765925583961,58.34765625,35.5625,0.5,1
1765925583978,59.515625,35.69921875,0.5,1
1765925583994,60.1171875,36.30078125,0.5,1
1765925584011,60.390625,37.03515625,0.5,1
1765925584027,60.6796875,37.26171875,0.5,1
1765925584044,61.08984375,37.2421875,0.5,1
1765925584061,61.64453125,36.80078125,0.5,1
1765925584077,62.41015625,36.03125,0.5,1
1765925584095,63.1484375,35.609375,0.5,1
1765925584111,63.6953125,35.35546875,0.5,1
1765925584128,64.23046875,35.21484375,0.5,1
1765925584145,64.6328125,35.11328125,0.5,1
1765925584161,65.27734375,34.73828125,0.5,1
1765925584177,67.25,33.23828125,0.5,1
1765925584195,70.97265625,30.02734375,0.5,1
1765925584211,74.9453125,26.38671875,0.5,1
1765925584227,78.51953125,23.109375,0.5,1
1765925584245,81.203125,20.890625,0.5,1
1765925584261,82.875,20.29296875,0.5,1
1765925584277,84.0703125,21.15625,0.5,1
1765925584295,84.734375,23.46875,0.5,1
1765925584311,85.078125,27.03125,0.5,1
1765925584328,85.30078125,30.328125,0.5,1
1765925584344,85.48828125,31.83203125,0.5,1
1765925584361,85.61328125,32.296875,0.5,1
1765925584370,85.61328125,32.296875,,
1765925584904,24.25390625,72.46875,0.5,1
1765925585053,24.25390625,72.72265625,0.5,1
1765925585076,24.25390625,75.48828125,0.5,1
1765925585095,24.25390625,80.47265625,0.5,1
1765925585111,24.25390625,84.50390625,0.5,1
1765925585128,24.25390625,87.2421875,0.5,1
1765925585145,24.25390625,88.73046875,0.5,1
1765925585186,24.34765625,89.0390625,0.5,1
1765925585211,24.57421875,89.0390625,0.5,1
1765925585228,24.796875,89.0390625,0.5,1
1765925585244,25.1171875,89.0390625,0.5,1
1765925585261,25.82421875,89.3046875,0.5,1
1765925585277,26.625,90.23046875,0.5,1
1765925585295,27.2578125,91.359375,0.5,1
1765925585310,27.8515625,92.2265625,0.5,1
1765925585327,28.41796875,92.84765625,0.5,1
1765925585344,28.96875,93.0703125,0.5,1
1765925585361,29.51953125,93.125,0.5,1
1765925585378,30.08984375,93.640625,0.5,1
1765925585395,30.8203125,95.8828125,0.5,1
1765925585410,31.45703125,99.5859375,0.5,1
1765925585427,31.87109375,102.828125,0.5,1
1765925585444,32.1796875,104.93359375,0.5,1
1765925585461,32.4140625,106.08984375,0.5,1
1765925585477,32.62109375,106.66796875,0.5,1
1765925585495,32.83984375,106.8515625,0.5,1
1765925585511,33.34765625,106.8515625,0.5,1
1765925585528,34.50390625,106.8671875,0.5,1
1765925585545,36.05078125,106.8671875,0.5,1
1765925585561,37.3515625,106.8671875,0.5,1
1765925585578,38.20703125,107.21875,0.5,1
1765925585595,38.9453125,109.21484375,0.5,1
1765925585610,39.44921875,113.44921875,0.5,1
1765925585628,39.5234375,118.27734375,0.5,1
1765925585645,39.5234375,121.88671875,0.5,1
1765925585660,39.5234375,123.66796875,0.5,1
1765925585678,39.7578125,124.25390625,0.5,1
1765925585695,40.26953125,124.4296875,0.5,1
1765925585711,40.8203125,124.4296875,0.5,1
1765925585728,41.5625,124.4296875,0.5,1
1765925585745,42.30859375,124.4296875,0.5,1
1765925585761,42.8828125,124.83984375,0.5,1
1765925585778,43.43359375,125.98828125,0.5,1
1765925585795,44.0703125,127.875,0.5,1
1765925585811,44.796875,129.83984375,0.5,1
1765925585828,45.47265625,131.3125,0.5,1
1765925585845,46.09375,132.36328125,0.5,1
1765925585861,47.03515625,133.08203125,0.5,1
1765925585877,48.58203125,133.7578125,0.5,1
1765925585895,50.625,134.4921875,0.5,1
1765925585910,53.0546875,135.26953125,0.5,1
1765925585927,57.0078125,135.78125,0.5,1
1765925585944,62.7421875,135.8984375,0.5,1
1765925585961,68.8828125,135.8984375,0.5,1
1765925585977,75.046875,135.8984375,0.5,1
1765925585994,81.1796875,135.8984375,0.5,1
1765925586011,86.48046875,135.2890625,0.5,1
1765925586028,90.26953125,134.22265625,0.5,1
1765925586045,93.17578125,133.28515625,0.5,1
1765925586060,95.6953125,132.25,0.5,1
1765925586077,97.9609375,131.125,0.5,1
1765925586094,99.76171875,130.22265625,0.5,1
1765925586111,101.2890625,129.5390625,0.5,1
1765925586128,102.6328125,128.68359375,0.5,1
1765925586145,103.80078125,127.51171875,0.5,1
1765925586160,105.3203125,126.17578125,0.5,1
1765925586178,106.46484375,125.20703125,0.5,1
1765925586195,107.2890625,124.54296875,0.5,1
1765925586210,108.09765625,124.1484375,0.5,1
1765925586228,108.57421875,124.11328125,0.5,1
1765925586245,108.96875,124.11328125,0.5,1
1765925586260,109.296875,124.2265625,0.5,1
1765925586278,109.44921875,124.75,0.5,1
1765925586294,109.6328125,125.734375,0.5,1
1765925586311,109.87109375,126.41015625,0.5,1
1765925586328,110.1328125,126.63671875,0.5,1
1765925586345,110.43359375,126.76171875,0.5,1
1765925586361,110.765625,126.76171875,0.5,1
1765925586377,111.28125,126.43359375,0.5,1
1765925586395,111.94140625,126.0234375,0.5,1
1765925586411,112.64453125,125.73828125,0.5,1
1765925586428,113.2578125,125.53125,0.5,1
1765925586445,113.8046875,125.53125,0.5,1
1765925586461,114.28515625,125.53125,0.5,1
1765925586469,114.28515625,125.53125,,
1765925587237,98.26953125,28.14453125,0.5,1
1765925587262,98.140625,28.14453125,0.5,1
1765925587444,98.01171875,28.6015625,0.5,1
1765925587462,98.01171875,32.3359375,0.5,1
1765925587478,98,37.82421875,0.5,1
1765925587495,97.5078125,42.4921875,0.5,1
1765925587511,96.91796875,45.796875,0.5,1
1765925587528,96.73828125,47.48828125,0.5,1
1765925587561,96.7578125,48.26171875,0.5,1
1765925587577,97.1953125,48.2890625,0.5,1
1765925587595,98.37109375,48.41015625,0.5,1
1765925587611,100.05859375,48.43359375,0.5,1
1765925587627,101.359375,48.6640625,0.5,1
1765925587644,102.17578125,50.35546875,0.5,1
1765925587661,102.55078125,53.671875,0.5,1
1765925587678,102.55078125,57.21484375,0.5,1
1765925587695,102.55078125,59.984375,0.5,1
1765925587712,102.55078125,61.48828125,0.5,1
1765925587728,102.56640625,62.14453125,0.5,1
1765925587745,102.7578125,62.3515625,0.5,1
1765925587761,103.4296875,62.3515625,0.5,1
1765925587778,104.51953125,62.37890625,0.5,1
1765925587794,105.390625,62.42578125,0.5,1
1765925587811,105.9609375,62.90234375,0.5,1
1765925587828,106.375,64.48046875,0.5,1
1765925587844,106.49609375,67.078125,0.5,1
1765925587861,106.49609375,69.58203125,0.5,1
1765925587878,106.49609375,71.50390625,0.5,1
1765925587895,106.8359375,73.3046875,0.5,1
1765925587910,107.53125,75.13671875,0.5,1
1765925587928,108.2421875,76.94140625,0.5,1
1765925587944,108.94921875,78.7421875,0.5,1
1765925587961,109.4453125,79.984375,0.5,1
1765925587969,109.5859375,80.5625,,1
1765925587969,109.5859375,80.5625,,
1765925588603,110.97265625,70.62109375,0.5,1
1765925588611,110.6875,70.76171875,0.5,1
1765925588929,110.51171875,70.90234375,0.5,1
1765925588945,111.1875,72.02734375,0.5,1
1765925588961,112.35546875,74.06640625,0.5,1
1765925588978,113.4453125,75.99609375,0.5,1
1765925588995,114.2890625,77.796875,0.5,1
1765925589011,114.94921875,79.046875,0.5,1
1765925589028,115.53125,79.64453125,0.5,1
1765925589045,116.47265625,79.7734375,0.5,1
1765925589061,117.734375,79.5,0.5,1
1765925589077,119.5,78.19921875,0.5,1
1765925589095,122.22265625,75.90625,0.5,1
1765925589111,125.4921875,73.80078125,0.5,1
1765925589128,128.3203125,72.6015625,0.5,1
1765925589145,130.05859375,72.24609375,0.5,1
1765925589161,130.953125,72.24609375,0.5,1
1765925589178,131.47265625,72.41015625,0.5,1
1765925589194,131.734375,72.8203125,0.5,1
1765925589228,132.015625,73.06640625,0.5,1
1765925589245,132.56640625,72.83984375,0.5,1
1765925589261,133.19921875,72.1875,0.5,1
1765925589278,134.28125,71.42578125,0.5,1
1765925589294,136.0859375,70.953125,0.5,1
1765925589311,138.05859375,70.8203125,0.5,1
1765925589327,139.87890625,71.3984375,0.5,1
1765925589345,141.16015625,72.77734375,0.5,1
1765925589361,141.85546875,74.08984375,0.5,1
1765925589378,142.46484375,74.87890625,0.5,1
1765925589395,143.015625,75.1640625,0.5,1
1765925589411,143.515625,75.09375,0.5,1
1765925589428,144.45703125,74.4375,0.5,1
1765925589444,145.9453125,73.15625,0.5,1
1765925589461,147.640625,72.234375,0.5,1
1765925589478,149.46484375,72.015625,0.5,1
1765925589494,151.01953125,72.015625,0.5,1
1765925589511,152.140625,72.015625,0.5,1
1765925589520,152.140625,72.015625,,
1765925590037,144.10546875,45.99609375,0.5,1
1765925590044,144.10546875,45.87109375,0.5,1
1765925590212,144.328125,45.74609375,0.5,1
1765925590227,145.12109375,45.74609375,0.5,1
1765925590245,145.84765625,45.74609375,0.5,1
1765925590411,146.05078125,45.63671875,0.5,1
1765925590428,146.54296875,44.9140625,0.5,1
1765925590444,147.90625,43.10546875,0.5,1
1765925590461,149.75,41.06640625,0.5,1
1765925590478,151.33984375,39.71484375,0.5,1
1765925590495,152.37890625,39.203125,0.5,1
1765925590511,153.02734375,39.26953125,0.5,1
1765925590528,153.64453125,40.1484375,0.5,1
1765925590544,154.15234375,41.6171875,0.5,1
1765925590560,154.390625,42.828125,0.5,1
1765925590578,154.51171875,43.578125,0.5,1
1765925590595,154.78515625,43.7734375,0.5,1
1765925590611,155.203125,43.7734375,0.5,1
1765925590628,155.6796875,43.32421875,0.5,1
1765925590645,156.390625,42.5234375,0.5,1
1765925590661,157,41.984375,0.5,1
1765925590678,157.390625,41.6015625,0.5,1
1765925590703,157.390625,41.6015625,,
1765925591153,143.453125,60.56640625,0.5,1
1765925591156,143.453125,60.69140625,0.5,1
1765925591303,143.453125,60.703125,0.5,1
1765925591403,143.453125,60.9375,0.5,1
1765925591428,143.453125,62.38671875,0.5,1
1765925591445,143.453125,64.41015625,0.5,1
1765925591461,143.453125,65.8046875,0.5,1
1765925591478,143.453125,66.41015625,0.5,1
1765925591494,143.5703125,66.54296875,0.5,1
1765925591511,144.04296875,66.078125,0.5,1
1765925591528,145.1328125,64.2890625,0.5,1
1765925591545,146.5546875,62.18359375,0.5,1
1765925591560,147.796875,60.84375,0.5,1
1765925591578,148.625,60.22265625,0.5,1
1765925591595,149.14453125,60.15625,0.5,1
1765925591611,149.6171875,60.15625,0.5,1
1765925591627,150.12109375,60.15625,0.5,1
1765925591645,150.6640625,60.15625,0.5,1
1765925591661,151.125,60.15625,0.5,1
1765925591677,151.75390625,59.61328125,0.5,1
1765925591695,152.6953125,58.49609375,0.5,1
1765925591712,153.640625,57.37109375,0.5,1
1765925591728,154.37890625,56.38671875,0.5,1
1765925591745,154.953125,55.84375,0.5,1
1765925591762,155.50390625,55.734375,0.5,1
1765925591778,156.0546875,55.734375,0.5,1
1765925591795,156.58203125,55.734375,0.5,1
1765925591828,157.0078125,55.734375,0.5,1
1765925591844,157.27734375,55.87109375,0.5,1
1765925591861,157.51171875,56.14453125,0.5,1
1765925591870,157.73828125,56.41796875,,1
1765925591871,157.73828125,56.41796875,,
1765925592403,156.51171875,25.8046875,0.5,1
1765925592428,156.3671875,25.51953125,0.5,1
1765925592579,156.22265625,25.33984375,0.5,1
1765925592595,156.22265625,25.84765625,0.5,1
1765925592612,156.22265625,27.35546875,0.5,1
1765925592628,156.22265625,29.62890625,0.5,1
1765925592645,156.22265625,31.6875,0.5,1
1765925592662,156.22265625,32.984375,0.5,1
1765925592703,156.32421875,33.4453125,0.5,1
1765925592728,156.83203125,33.53515625,0.5,1
1765925592745,157.90234375,33.7578125,0.5,1
1765925592761,159.0859375,34.82421875,0.5,1
1765925592777,160.3671875,37.69140625,0.5,1
1765925592794,161.48046875,42.64453125,0.5,1
1765925592810,161.83203125,47.98828125,0.5,1
1765925592828,161.83203125,51.04296875,0.5,1
1765925592845,161.83203125,52.9609375,0.5,1
1765925592861,161.83203125,55.17578125,0.5,1
1765925592878,161.83203125,56.6171875,0.5,1
1765925592895,161.94921875,57.390625,0.5,1
1765925592911,162.39453125,57.796875,0.5,1
1765925592928,163.21875,58.17578125,0.5,1
1765925592945,164.18359375,58.75390625,0.5,1
1765925592961,164.93359375,59.41015625,0.5,1
1765925592978,165.58984375,60.78125,0.5,1
1765925592995,166.27734375,63.52734375,0.5,1
1765925593010,166.59375,67.1875,0.5,1
1765925593028,166.68359375,70.4375,0.5,1
1765925593044,166.87109375,72.53515625,0.5,1
1765925593061,167.17578125,73.6875,0.5,1
1765925593078,167.66015625,74.12109375,0.5,1
1765925593095,168.18359375,74.18359375,0.5,1
1765925593110,168.65625,74.19140625,0.5,1
1765925593128,169.0078125,74.5,0.5,1
1765925593144,169.1328125,75.72265625,0.5,1
1765925593161,169.1328125,78.08203125,0.5,1
1765925593178,169.1328125,80.44140625,0.5,1
1765925593195,169.1328125,82.62109375,0.5,1
1765925593211,169.1328125,84.48828125,0.5,1
1765925593228,169.1328125,85.56640625,0.5,1
1765925593245,169.37890625,86.43359375,0.5,1
1765925593261,169.9609375,87.50390625,0.5,1
1765925593278,170.3359375,89.06640625,0.5,1
1765925593294,170.54296875,90.48046875,0.5,1
1765925593310,170.703125,91.46484375,0.5,1
1765925593328,170.703125,92.12890625,0.5,1
1765925593345,170.55078125,92.8515625,0.5,1
1765925593353,170.55078125,92.8515625,,
1765925593686,156.91015625,105.0859375,0.5,1
1765925593687,156.43359375,105.3984375,0.5,1
1765925593862,155.95703125,105.92578125,0.5,1
1765925593878,155.95703125,106.44140625,0.5,1
1765925593895,155.95703125,107.2265625,0.5,1
1765925593911,155.95703125,108.14453125,0.5,1
1765925593927,155.95703125,109.05078125,0.5,1
1765925593944,155.95703125,110.421875,0.5,1
1765925593961,156.49609375,112.453125,0.5,1
1765925593978,157.82421875,114.703125,0.5,1
1765925593995,159.3984375,117.0078125,0.5,1
1765925594011,162.00390625,120.53125,0.5,1
1765925594027,165.10546875,124.6328125,0.5,1
1765925594044,167.8984375,128.140625,0.5,1
1765925594061,171.23828125,132.234375,0.5,1
1765925594078,174.4453125,136.2109375,0.5,1
1765925594095,176.58203125,139.0234375,0.5,1
1765925594112,177.48046875,140.30859375,0.5,1
1765925594128,178.0625,140.703125,0.5,1
1765925594145,179.1640625,140.99609375,0.5,1
1765925594162,180.72265625,140.421875,0.5,1
1765925594178,182.66796875,139.40625,0.5,1
1765925594194,184.28125,138.7421875,0.5,1
1765925594212,185.28125,138.51953125,0.5,1
1765925594227,185.9921875,138.4921875,0.5,1
1765925594245,186.55078125,138.1484375,0.5,1
1765925594261,187.203125,137.12890625,0.5,1
1765925594278,188.2890625,135.51171875,0.5,1
1765925594295,189.66796875,133.91015625,0.5,1
1765925594311,190.62109375,132.83984375,0.5,1
1765925594328,191.15234375,132.28125,0.5,1
1765925594345,191.359375,131.52734375,0.5,1
1765925594362,190.734375,129.2265625,0.5,1
1765925594378,189.19140625,125.28515625,0.5,1
1765925594394,187.671875,120.73046875,0.5,1
1765925594411,187.1015625,117.05078125,0.5,1
1765925594428,187.1015625,114.95703125,0.5,1
1765925594445,187.1015625,113.98828125,0.5,1
1765925594495,187.1015625,113.53125,0.5,1
1765925594511,187.1015625,112.421875,0.5,1
1765925594528,187.1015625,110.09765625,0.5,1
1765925594545,187.1015625,107.20703125,0.5,1
1765925594561,186.50390625,104.3125,0.5,1
1765925594578,185.05078125,101.62109375,0.5,1
1765925594595,183.53515625,99.8984375,0.5,1
1765925594612,181.97265625,99.2265625,0.5,1
1765925594628,179.91796875,99.0390625,0.5,1
1765925594644,177.60546875,99.0390625,0.5,1
1765925594661,175.30078125,99.0390625,0.5,1
1765925594678,173.26953125,99.0390625,0.5,1
1765925594694,171.75,99.0390625,0.5,1
1765925594712,170.64453125,98.66015625,0.5,1
1765925594728,169.87109375,97.65234375,0.5,1
1765925594745,169.390625,96.75390625,0.5,1
1765925594761,168.71875,96.390625,0.5,1
1765925594778,167.578125,96.26171875,0.5,1
1765925594795,166.1796875,96.38671875,0.5,1
1765925594811,164.01953125,98.265625,0.5,1
1765925594828,161.15234375,101.859375,0.5,1
1765925594845,158.48046875,104.953125,0.5,1
1765925594861,156.79296875,106.5859375,0.5,1
1765925594878,155.9140625,107.296875,0.5,1
1765925594920,155.2734375,107.70703125,0.5,1
1765925594944,154.88671875,107.98828125,0.5,1
1765925594961,154.47265625,108.3984375,0.5,1
1765925594978,154,108.8515625,0.5,1
1765925594995,153.57421875,109.13671875,0.5,1
1765925595027,153.17578125,109.48046875,0.5,1
1765925595037,153.17578125,109.48046875,,
1765925595754,246.3046875,35.171875,0.5,1
1765925595778,246.01953125,35.171875,0.5,1
1765925595887,245.94921875,35.171875,0.5,1
1765925595910,246.23828125,35.171875,0.5,1
1765925595952,246.35546875,35.48046875,0.5,1
1765925595978,246.41015625,36.38671875,0.5,1
1765925595995,246.421875,38.12109375,0.5,1
1765925596011,246.421875,40.171875,0.5,1
1765925596028,246.421875,41.3671875,0.5,1
1765925596061,246.53515625,41.65625,0.5,1
1765925596078,247.546875,41.66015625,0.5,1
1765925596094,249.34765625,41.66015625,0.5,1
1765925596111,250.66796875,41.66015625,0.5,1
1765925596128,251.79296875,41.75,0.5,1
1765925596143,252.96875,42.14453125,0.5,1
1765925596161,254.046875,42.65234375,0.5,1
1765925596177,255.96484375,42.85546875,0.5,1
1765925596194,258.9765625,42.85546875,0.5,1
1765925596211,264.19140625,41.0390625,0.5,1
1765925596228,269.94140625,38.0078125,0.5,1
1765925596245,274.2734375,35.5,0.5,1
1765925596261,277.9140625,33.71484375,0.5,1
1765925596278,280.05859375,33,0.5,1
1765925596294,280.93359375,32.7734375,0.5,1
1765925596311,281.50390625,33.1484375,0.5,1
1765925596328,282.02734375,33.984375,0.5,1
1765925596345,282.55078125,34.86328125,0.5,1
1765925596360,283.12109375,35.51953125,0.5,1
1765925596378,283.671875,35.75390625,0.5,1
1765925596395,284.28125,35.75390625,0.5,1
1765925596411,285.21484375,35.75390625,0.5,1
1765925596428,286.27734375,35.75390625,0.5,1
1765925596445,287.20703125,35.9140625,0.5,1
1765925596461,287.9453125,36.07421875,0.5,1
1765925596478,288.49609375,36.07421875,0.5,1
1765925596494,289.23828125,36.07421875,0.5,1
1765925596511,289.9765625,36.07421875,0.5,1
1765925596527,290.55078125,36.07421875,0.5,1
1765925596545,291.1875,36.20703125,0.5,1
1765925596561,291.53125,37.48046875,0.5,1
1765925596570,291.5390625,38.94921875,,1
1765925596570,291.5390625,38.94921875,,
1765925597086,229.703125,71.45703125,0.5,1
1765925597111,229.57421875,71.45703125,0.5,1
1765925597203,229.66015625,71.45703125,0.5,1
1765925597228,230.11328125,71.45703125,0.5,1
1765925597245,231.44140625,71.45703125,0.5,1
1765925597261,232.953125,71.45703125,0.5,1
1765925597278,233.828125,71.45703125,0.5,1
1765925597370,234.48828125,71.34765625,0.5,1
1765925597394,235.09765625,71.12109375,0.5,1
1765925597412,236.22265625,70.67578125,0.5,1
1765925597428,237.5078125,70.12890625,0.5,1
1765925597445,238.95703125,69.91015625,0.5,1
1765925597462,240.7109375,69.91015625,0.5,1
1765925597478,242.8046875,70.875,0.5,1
1765925597494,245.02734375,72.8046875,0.5,1
1765925597511,246.67578125,74.453125,0.5,1
1765925597528,247.81640625,75.44921875,0.5,1
1765925597544,248.9296875,75.76953125,0.5,1
1765925597561,250.62109375,74.6796875,0.5,1
1765925597578,252.98046875,72.2578125,0.5,1
1765925597594,255.99609375,70.07421875,0.5,1
1765925597611,259.4765625,68.96875,0.5,1
1765925597628,262.40234375,68.7265625,0.5,1
1765925597645,264.45703125,68.734375,0.5,1
1765925597661,266.03125,69.2421875,0.5,1
1765925597677,267.6015625,70.453125,0.5,1
1765925597694,270.00390625,71.76171875,0.5,1
1765925597712,273.2734375,72.765625,0.5,1
1765925597728,277.1640625,73.171875,0.5,1
1765925597745,281.390625,73.1328125,0.5,1
1765925597761,285.6484375,72.08203125,0.5,1
1765925597778,289.203125,70.25390625,0.5,1
1765925597795,291.75390625,68.90234375,0.5,1
1765925597811,293.75390625,68.21484375,0.5,1
1765925597828,295.4609375,68.0625,0.5,1
1765925597845,296.83203125,68.0625,0.5,1
1765925597862,297.81640625,68.0625,0.5,1
