시간,X,Y,압력_NORMAL,버튼
1765925546145,94.7578125,174.5390625,0.5,1
1765925546161,94.33203125,175.38671875,0.5,1
1765925546203,94.3359375,175.62109375,0.5,1
1765925546228,94.5859375,175.62109375,0.5,1
1765925546261,94.73046875,175.71875,0.5,1
1765925546278,94.73046875,176.0234375,0.5,1
1765925546286,94.73046875,176.0234375,,
1765925546787,115.10546875,115.2890625,0.5,1
1765925546811,115.24609375,115.00390625,0.5,1
1765925546979,115.49609375,114.71875,0.5,1
1765925546994,116.015625,114.71875,0.5,1
1765925547011,116.89453125,114.71875,0.5,1
1765925547027,117.546875,114.75390625,0.5,1
1765925547044,117.71875,116.26171875,0.5,1
1765925547061,117.71875,120.8828125,0.5,1
1765925547078,117.375,126.83984375,0.5,1
1765925547095,116.14453125,132.41015625,0.5,1
1765925547111,114.765625,136.734375,0.5,1
1765925547128,113.93359375,138.8828125,0.5,1
1765925547145,113.60546875,139.75390625,0.5,1
1765925547162,113.60546875,140.0703125,0.5,1
1765925547178,113.8984375,140.20703125,0.5,1
1765925547195,114.81640625,140.7421875,0.5,1
1765925547211,116.1875,143.4609375,0.5,1
1765925547227,117.4765625,148.95703125,0.5,1
1765925547245,118.05859375,156.8125,0.5,1
1765925547261,118.09765625,165.15234375,0.5,1
1765925547278,118.09765625,171.8203125,0.5,1
1765925547295,118.09765625,176.01953125,0.5,1
1765925547310,118.1484375,177.80078125,0.5,1
1765925547327,119.08984375,178.34765625,0.5,1
1765925547344,121.02734375,178.34765625,0.5,1
1765925547361,122.65234375,178.34765625,0.5,1
1765925547377,123.50390625,178.34765625,0.5,1
1765925547394,123.984375,178.6484375,0.5,1
1765925547411,124.1875,179.98046875,0.5,1
1765925547427,124.1875,182.03125,0.5,1
1765925547445,124.1875,183.94921875,0.5,1
1765925547460,124.2734375,185.49609375,0.5,1
1765925547478,124.75390625,187.37890625,0.5,1
1765925547495,125.59375,190.54296875,0.5,1
1765925547511,126.140625,194.52734375,0.5,1
1765925547528,126.23828125,198.6171875,0.5,1
1765925547544,126.23828125,201.640625,0.5,1
1765925547552,126.23828125,202.81640625,,1
1765925547553,126.23828125,202.81640625,,
1765925548037,119.84765625,139.14453125,0.5,1
1765925548062,119.5625,139.14453125,0.5,1
1765925548153,119.953125,139.14453125,0.5,1
1765925548178,123.484375,139.14453125,0.5,1
1765925548195,131.41015625,139.14453125,0.5,1
1765925548211,141.359375,139.14453125,0.5,1
1765925548228,148.8515625,139.14453125,0.5,1
1765925548245,153.3359375,139.14453125,0.5,1
1765925548261,155.9140625,139.14453125,0.5,1
1765925548378,156.734375,139.14453125,0.5,1
1765925548395,157.1171875,139.14453125,0.5,1
1765925548412,157.6640625,139.14453125,0.5,1
1765925548427,158.2109375,139.14453125,0.5,1
1765925548445,158.6171875,139.484375,0.5,1
1765925548461,158.75,141.91796875,0.5,1
1765925548478,158.75,146.53125,0.5,1
1765925548495,158.75,150.76953125,0.5,1
1765925548511,158.92578125,153.3515625,0.5,1
1765925548528,159.4609375,154.33984375,0.5,1
1765925548545,161.62890625,153.8515625,0.5,1
1765925548560,165.9296875,150.9921875,0.5,1
1765925548578,171.06640625,146.6171875,0.5,1
1765925548595,174.82421875,143.82421875,0.5,1
1765925548611,177.15625,142.35546875,0.5,1
1765925548628,178.7109375,141.5078125,0.5,1
1765925548653,178.7109375,141.5078125,,
1765925549486,100.25,199.15234375,0.5,1
1765925549488,100.375,199.0234375,0.5,1
1765925549620,100.5,199.15625,0.5,1
1765925549643,100.5,199.84765625,0.5,1
1765925549737,100.5,200.8359375,0.5,1
1765925549761,100.5,202.55078125,0.5,1
1765925549778,100.5,205.05859375,0.5,1
1765925549795,100.5,207.30078125,0.5,1
1765925549811,100.6953125,208.58203125,0.5,1
1765925549828,100.96875,209.24609375,0.5,1
1765925549844,101.24609375,209.66015625,0.5,1
1765925549861,101.71875,210.07421875,0.5,1
1765925549877,102.4140625,211.0234375,0.5,1
1765925549894,103.59765625,212.84375,0.5,1
1765925549911,104.96875,215.296875,0.5,1
1765925549928,106.08984375,218.05859375,0.5,1
1765925549944,107.0390625,221.25390625,0.5,1
1765925549961,107.5703125,224.73828125,0.5,1
1765925549977,107.66796875,227.7734375,0.5,1
1765925549995,107.828125,229.8203125,0.5,1
1765925550011,108.2109375,230.9296875,0.5,1
1765925550028,109.4140625,231.3359375,0.5,1
1765925550045,112.265625,231.23046875,0.5,1
1765925550061,115.8046875,230.42578125,0.5,1
1765925550078,118.75390625,229.390625,0.5,1
1765925550095,120.8046875,228.9453125,0.5,1
1765925550111,121.85546875,228.88671875,0.5,1
1765925550128,122.4296875,229.125,0.5,1
1765925550144,122.765625,230.26171875,0.5,1
1765925550162,122.9296875,232.0625,0.5,1
1765925550178,123.08984375,233.28515625,0.5,1
1765925550195,123.234375,233.7734375,0.5,1
1765925550211,123.62109375,233.94140625,0.5,1
1765925550228,125.265625,233.40625,0.5,1
1765925550245,127.78125,232.1015625,0.5,1
1765925550261,130.0859375,230.73046875,0.5,1
1765925550278,131.92578125,229.79296875,0.5,1
1765925550295,132.91796875,229.3125,0.5,1
1765925550311,133.4921875,229.15625,0.5,1
1765925550328,134.08984375,228.515625,0.5,1
1765925550343,134.98828125,226.7421875,0.5,1
1765925550361,136.36328125,224.37890625,0.5,1
1765925550378,137.87109375,221.84765625,0.5,1
1765925550395,138.9453125,219.50390625,0.5,1
1765925550411,139.5625,217.80859375,0.5,1
1765925550428,139.80859375,216.671875,0.5,1
1765925550445,139.46875,215.546875,0.5,1
1765925550461,138.328125,214.19921875,0.5,1
1765925550478,136.640625,212.2578125,0.5,1
1765925550494,135.06640625,209.1328125,0.5,1
1765925550511,133.9375,204.953125,0.5,1
1765925550528,133.25,200.19921875,0.5,1
1765925550545,132.8125,196.3671875,0.5,1
1765925550561,132.62109375,194.1171875,0.5,1
1765925550578,132.62109375,192.97265625,0.5,1
1765925550595,132.2578125,192.6484375,0.5,1
1765925550610,130.81640625,192.6015625,0.5,1
1765925550628,128.4375,193.2421875,0.5,1
1765925550645,125.98828125,194.50390625,0.5,1
1765925550661,123.74609375,195.64453125,0.5,1
1765925550678,122.2421875,196.28125,0.5,1
1765925550695,121.640625,196.39453125,0.5,1
1765925550712,121.4140625,195.60546875,0.5,1
1765925550728,121.14453125,194.03515625,0.5,1
1765925550745,120.7421875,192.48828125,0.5,1
1765925550760,120.1015625,191.47265625,0.5,1
1765925550778,119.09765625,191.21484375,0.5,1
1765925550794,117.9453125,191.21484375,0.5,1
1765925550811,117.0078125,191.21484375,0.5,1
1765925550828,116.3046875,191.21484375,0.5,1
1765925550844,115.85546875,191.21484375,0.5,1
1765925550861,115.33984375,191.21484375,0.5,1
1765925550877,114.609375,191.21484375,0.5,1
1765925550895,113.67578125,191.21484375,0.5,1
1765925550911,112.1171875,191.21484375,0.5,1
1765925550928,110.0703125,191.59375,0.5,1
1765925550945,108.45703125,192.27734375,0.5,1
1765925550961,107.76171875,192.63671875,0.5,1
1765925550994,107.28125,192.76953125,0.5,1
1765925551028,106.8046875,193.0234375,0.5,1
1765925551045,105.9921875,194.22265625,0.5,1
1765925551060,104.38671875,197.69140625,0.5,1
1765925551077,102.1953125,202.2421875,0.5,1
1765925551095,99.82421875,206.7734375,0.5,1
1765925551110,97.515625,210.93359375,0.5,1
1765925551128,96.07421875,213.2890625,0.5,1
1765925551145,95.640625,214.1484375,0.5,1
1765925551187,95.640625,214.1484375,,
1765925551804,242.80078125,110.28125,0.5,1
1765925551937,242.80078125,110.59375,0.5,1
1765925551961,242.80078125,111.01171875,0.5,1
1765925551979,242.51953125,111.921875,0.5,1
1765925551995,242.1640625,113.234375,0.5,1
1765925552128,242.08984375,114.41015625,0.5,1
1765925552145,241.1640625,117.83984375,0.5,1
1765925552162,238.40234375,125.62890625,0.5,1
1765925552179,234.96875,134.84765625,0.5,1
1765925552195,232.0234375,142.2109375,0.5,1
1765925552212,229.96484375,147.06640625,0.5,1
1765925552229,229.046875,149.46484375,0.5,1
1765925552261,228.94921875,150.15234375,0.5,1
1765925552278,229.18359375,150.08984375,0.5,1
1765925552295,229.57421875,149.9375,0.5,1
1765925552327,229.828125,150.00390625,0.5,1
1765925552345,229.84375,150.7578125,0.5,1
1765925552362,229.2890625,152.72265625,0.5,1
1765925552378,227.85546875,155.8125,0.5,1
1765925552394,226.35546875,158.9609375,0.5,1
1765925552411,225.125,161.4140625,0.5,1
1765925552428,224.41015625,162.875,0.5,1
1765925552445,224.26953125,163.609375,0.5,1
1765925552477,224.26953125,163.99609375,0.5,1
1765925552495,224.1875,164.19140625,0.5,1
1765925552510,224.03125,164.6875,0.5,1
1765925552527,223.4296875,165.984375,0.5,1
1765925552545,222.70703125,167.265625,0.5,1
1765925552552,222.0859375,168.01171875,,1
1765925552553,222.0859375,168.01171875,,
1765925553020,231.11328125,145.0234375,0.5,1
1765925553044,230.84375,145.0234375,0.5,1
1765925553136,230.46875,145.0234375,0.5,1
1765925553160,231.0859375,145.0234375,0.5,1
1765925553178,234.65234375,145.0234375,0.5,1
1765925553194,240.41796875,145.0234375,0.5,1
1765925553211,244.95703125,145.0234375,0.5,1
1765925553228,247.890625,145.0234375,0.5,1
1765925553245,249.44140625,145.0234375,0.5,1
1765925553277,249.671875,145.57421875,0.5,1
1765925553295,249.671875,147.84765625,0.5,1
1765925553312,249.671875,150.71484375,0.5,1
1765925553328,249.671875,153.15625,0.5,1
1765925553345,249.671875,155.08984375,0.5,1
1765925553360,249.671875,156.18359375,0.5,1
1765925553378,249.671875,156.88671875,0.5,1
1765925553394,250.05859375,157.20703125,0.5,1
1765925553411,250.91015625,157.34765625,0.5,1
1765925553428,251.65234375,157.55078125,0.5,1
1765925553444,252.21875,158.05859375,0.5,1
1765925553461,252.8359375,159.08984375,0.5,1
1765925553478,253.2421875,160.1171875,0.5,1
1765925553494,253.39453125,160.7578125,0.5,1
1765925553511,253.61328125,161.05859375,0.5,1
1765925553528,254.31640625,161.1171875,0.5,1
1765925553545,255.9140625,160.734375,0.5,1
1765925553560,257.953125,159.87109375,0.5,1
1765925553578,259.73828125,159.359375,0.5,1
1765925553594,260.796875,159.37890625,0.5,1
1765925553611,261.3125,160.64453125,0.5,1
1765925553628,261.55078125,162.921875,0.5,1
1765925553645,261.55078125,164.8828125,0.5,1
1765925553661,261.69140625,166.07421875,0.5,1
1765925553678,262.08984375,166.74609375,0.5,1
1765925553695,263.12890625,167.12890625,0.5,1
1765925553710,265.08203125,167.1640625,0.5,1
1765925553728,267.3984375,167.1640625,0.5,1
1765925553745,269.2578125,167.1640625,0.5,1
1765925553761,270.46875,167.1640625,0.5,1
1765925553777,270.88671875,167.23828125,0.5,1
1765925553803,270.88671875,167.23828125,,
1765925554253,200.4140625,197.82421875,0.5,1
1765925554254,199.72265625,197.82421875,0.5,1
1765925554387,199.7265625,197.82421875,0.5,1
1765925554410,202.359375,197.82421875,0.5,1
1765925554428,208.21875,197.82421875,0.5,1
1765925554444,217.265625,197.82421875,0.5,1
1765925554461,226.24609375,197.82421875,0.5,1
1765925554478,233.77734375,197.82421875,0.5,1
1765925554495,238.89453125,197.82421875,0.5,1
1765925554511,240.54296875,197.82421875,0.5,1
1765925554527,241.1015625,197.82421875,0.5,1
1765925554545,241.54296875,197.82421875,0.5,1
1765925554653,241.76171875,197.82421875,0.5,1
1765925554678,242.0625,197.82421875,0.5,1
1765925554695,242.37890625,197.82421875,0.5,1
1765925554728,242.7265625,197.82421875,0.5,1
1765925554745,243.01953125,197.91015625,0.5,1
1765925554762,243.1640625,198.19140625,0.5,1
1765925554777,243.3515625,198.41015625,0.5,1
1765925554795,243.69140625,198.50390625,0.5,1
1765925554810,244.9765625,198.57421875,0.5,1
1765925554827,247.203125,197.8671875,0.5,1
1765925554844,249.58203125,196.1171875,0.5,1
1765925554861,251.75,194.50390625,0.5,1
1765925554878,253.16796875,193.62109375,0.5,1
1765925554894,254.109375,193.3046875,0.5,1
1765925554911,255.02734375,193.29296875,0.5,1
1765925554927,256.16796875,193.29296875,0.5,1
1765925554944,257.74609375,193.1171875,0.5,1
1765925554961,260.23046875,191.59765625,0.5,1
1765925554978,263.5390625,188.55859375,0.5,1
1765925554994,267.21484375,185.1484375,0.5,1
1765925555011,271.125,181.984375,0.5,1
1765925555028,274.21875,180.1640625,0.5,1
1765925555045,276.50390625,179.79296875,0.5,1
1765925555060,278.3125,180.21875,0.5,1
1765925555078,279.578125,182.078125,0.5,1
1765925555094,280.578125,184.89453125,0.5,1
1765925555112,281.2890625,186.75390625,0.5,1
1765925555128,281.92578125,187.6640625,0.5,1
1765925555145,282.91796875,188.234375,0.5,1
1765925555162,284.2890625,188.40625,0.5,1
1765925555178,285.84765625,188.796875,0.5,1
1765925555195,287.30859375,189.46875,0.5,1
1765925555211,288.38671875,190.05859375,0.5,1
1765925555228,289.6171875,190.515625,0.5,1
1765925555244,291.44140625,190.703125,0.5,1
1765925555261,294.359375,190.703125,0.5,1
1765925555278,298.2109375,190.703125,0.5,1
1765925555295,301.46484375,191.00390625,0.5,1
1765925555303,303.3203125,192.08984375,,1
1765925555304,303.3203125,192.08984375,,
1765925555637,251.12890625,192.08984375,0.5,1
1765925555770,251.12890625,192.19921875,0.5,1
1765925555794,251.12890625,193.375,0.5,1
1765925555811,251.12890625,196.82421875,0.5,1
1765925555828,251.12890625,200.8515625,0.5,1
1765925555845,251.12890625,203.6953125,0.5,1
1765925555861,251.12890625,205.375,0.5,1
1765925555894,251.01171875,205.86328125,0.5,1
1765925555912,252.0078125,205.87109375,0.5,1
1765925555928,254.56640625,205.87109375,0.5,1
1765925555945,257.46484375,205.87109375,0.5,1
1765925555960,259.57421875,206.03515625,0.5,1
1765925555978,260.77734375,207.2421875,0.5,1
1765925555995,261.5078125,209.43359375,0.5,1
1765925556010,261.69140625,212.35546875,0.5,1
1765925556028,261.69140625,215.875,0.5,1
1765925556045,261.69140625,219.37109375,0.5,1
1765925556060,261.69140625,222.86328125,0.5,1
1765925556077,261.69140625,226.01953125,0.5,1
1765925556094,261.7109375,228.28125,0.5,1
1765925556111,261.84765625,229.40625,0.5,1
1765925556128,262.109375,229.79296875,0.5,1
1765925556161,262.4921875,230.0546875,0.5,1
1765925556177,262.890625,230.71875,0.5,1
1765925556194,263.05078125,232.58203125,0.5,1
1765925556210,263.05078125,235.67578125,0.5,1
1765925556228,263.05078125,238.78515625,0.5,1
1765925556245,263.05078125,241.21875,0.5,1
1765925556261,263.05078125,242.69921875,0.5,1
1765925556278,263.05078125,243.3828125,0.5,1
1765925556295,263.09765625,243.8828125,0.5,1
1765925556311,263.37109375,244.24609375,0.5,1
1765925556328,263.59375,244.47265625,0.5,1
1765925556344,263.73046875,244.78125,0.5,1
1765925556361,263.8671875,245.2734375,0.5,1
1765925556378,263.8671875,246.09375,0.5,1
1765925556394,263.8671875,247.21875,0.5,1
1765925556411,263.8671875,248.0703125,0.5,1
1765925556426,263.8671875,248.62109375,0.5,1
1765925556444,263.8671875,249.0234375,0.5,1
1765925556461,263.8671875,249.23046875,0.5,1
1765925556476,263.8671875,249.49609375,0.5,1
1765925556494,263.8671875,250.05859375,0.5,1
1765925556511,263.8671875,250.78515625,0.5,1
1765925556528,263.6484375,251.41796875,0.5,1
1765925556536,262.80078125,251.75,,1
1765925556537,262.80078125,251.75,,
